,open,high,low,close,volume,number_of_trades
2024-08-04 22:48:00+00:00,30190.083187741784,30190.558971204697,30186.692632771807,30189.606340987346,61.940529117679354,94
2024-08-04 22:49:00+00:00,30195.325831504233,30196.5741522237,30191.822466272803,30194.901836112935,119.7157687380947,67
2024-08-04 22:50:00+00:00,30186.70180953358,30190.035698027652,30185.650950114567,30186.225773887094,98.09401919234632,131
2024-08-04 22:51:00+00:00,30196.502891959288,30198.531245049955,30195.499803497798,30198.440027573703,91.36161323133126,67
2024-08-04 22:52:00+00:00,30179.030276002446,30181.141542647943,30174.09630605673,30179.070502883333,63.24957177391586,137
2024-08-04 22:53:00+00:00,30177.24697141913,30180.266071164315,30173.86608718817,30179.075334588142,127.29066304900833,72
2024-08-04 22:54:00+00:00,30177.191188872763,30179.289836029202,30172.720879499422,30177.789773494675,82.00177908876101,71
2024-08-04 22:55:00+00:00,30182.68908821309,30186.318132124667,30180.59164190619,30180.410297419698,107.78179392010256,66
2024-08-04 22:56:00+00:00,30179.1625129521,30180.545284350716,30173.032518149725,30177.690473404782,104.88703293782677,111
2024-08-04 22:57:00+00:00,30188.592442383608,30191.7015887251,30185.70767837237,30188.75909940789,108.08157211029219,61
2024-08-04 22:58:00+00:00,30178.197404096685,30181.39615594517,30176.470242786098,30178.62959213192,94.5927320326297,103
2024-08-04 22:59:00+00:00,30177.666064507535,30180.9771747961,30175.101432403248,30176.909107344683,131.4220751734887,140
2024-08-04 23:00:00+00:00,30173.006036894916,30174.955329392073,30167.726569736176,30169.619016537985,105.84055174943018,72
2024-08-04 23:01:00+00:00,30167.0851902358,30168.709790945042,30163.614837909718,30168.25060437162,107.26856817877801,93
2024-08-04 23:02:00+00:00,30166.27455027517,30170.891945043917,30165.819725666046,30169.55164321336,93.74392336538811,77
2024-08-04 23:03:00+00:00,30164.85216624264,30169.822624412984,30163.36516635214,30164.8285614778,142.6260099855992,100
2024-08-04 23:04:00+00:00,30158.023965450924,30159.070383283855,30155.8372091805,30155.377024754147,113.83305763278842,57
2024-08-04 23:05:00+00:00,30175.330232434088,30177.461216545133,30171.287588776362,30176.222167857224,78.5368448492829,65
2024-08-04 23:06:00+00:00,30186.763731232153,30190.04691568868,30185.589585765858,30187.2746731967,115.15765831865959,88
2024-08-04 23:07:00+00:00,30195.671295301025,30197.566488947912,30192.667658010912,30194.70450423053,89.34606329475652,141
2024-08-04 23:08:00+00:00,30206.000059301106,30206.140426074726,30205.55395950627,30207.608430566554,106.78658227683951,107
2024-08-04 23:09:00+00:00,30194.395220063336,30194.942561642678,30190.82473652171,30195.170186576688,94.14679298793007,134
2024-08-04 23:10:00+00:00,30187.294070743625,30188.29828318223,30183.901471152854,30186.966013819932,73.05236820113372,98
2024-08-04 23:11:00+00:00,30181.844326629125,30184.10878571637,30180.403073609978,30183.283142513006,87.66280661950891,63
2024-08-04 23:12:00+00:00,30177.84134968039,30178.594321394325,30175.07300103523,30176.230584271347,108.92462433557743,142
2024-08-04 23:13:00+00:00,30170.609774374014,30174.439425506745,30169.245295427037,30171.775569541573,61.6915813147077,54
2024-08-04 23:14:00+00:00,30180.156046001026,30183.35972172304,30174.68657911546,30177.36534086885,126.28963055570142,140
2024-08-04 23:15:00+00:00,30166.72015272799,30170.944675774354,30162.962176020425,30167.49137243881,140.47463819203935,61
2024-08-04 23:16:00+00:00,30164.61840312163,30167.48621212668,30164.006482221368,30163.11759531929,94.93106304291246,65
2024-08-04 23:17:00+00:00,30154.93222075313,30160.46970173083,30154.006182867928,30155.916449809814,118.59228972884344,92
2024-08-04 23:18:00+00:00,30151.40203504155,30155.850216296985,30148.255979734204,30151.259735266387,107.5196875682592,111
2024-08-04 23:19:00+00:00,30161.31642553931,30161.027126630128,30157.11514188823,30161.143550697685,116.3694851195385,51
2024-08-04 23:20:00+00:00,30140.502848730826,30141.846641119453,30137.034926066455,30141.829265472632,86.03675180001473,117
2024-08-04 23:21:00+00:00,30134.53315582611,30134.97271816821,30131.975160617603,30133.648333668363,81.4343458291142,144
2024-08-04 23:22:00+00:00,30142.30189137962,30143.769627306472,30139.265432783748,30142.152089756797,137.161590999398,140
2024-08-04 23:23:00+00:00,30139.402617649743,30141.888045557913,30133.971238419537,30138.10670738884,92.51574988820128,84
2024-08-04 23:24:00+00:00,30128.713642967574,30130.36278955223,30127.179476023226,30127.932695344283,99.75334341116582,149
2024-08-04 23:25:00+00:00,30112.804127525047,30113.895962538103,30110.056756506656,30111.795383183646,67.3542469186948,62
2024-08-04 23:26:00+00:00,30104.731862555247,30109.752326634338,30101.647475102207,30105.721797077957,105.03056235926596,117
2024-08-04 23:27:00+00:00,30098.499501033384,30098.374099260134,30095.686080240208,30096.050263702327,103.46142609307452,135
2024-08-04 23:28:00+00:00,30103.298236727387,30105.97177857086,30101.976410584233,30103.565269701143,110.71104674789228,78
2024-08-04 23:29:00+00:00,30116.268476638055,30116.92362624279,30113.727683583566,30115.15601147812,76.85245616757204,87
2024-08-04 23:30:00+00:00,30125.10759899823,30124.437281956216,30118.334477914177,30125.0308334573,104.39688302929616,136
2024-08-04 23:31:00+00:00,30126.77090498074,30130.182425155544,30121.364376221656,30125.718670800245,97.35434199892013,122
2024-08-04 23:32:00+00:00,30127.675892376286,30131.887930715577,30122.86145068367,30126.140729474995,76.83584266916554,50
2024-08-04 23:33:00+00:00,30124.72609933512,30125.731274561593,30122.59351827107,30122.407468930815,103.38934701870008,75
2024-08-04 23:34:00+00:00,30124.538148528824,30130.77440606767,30125.772906312173,30124.664566839278,114.31092915695746,92
2024-08-04 23:35:00+00:00,30115.60066196618,30117.82714423831,30113.608857997773,30116.244533570603,108.67929411176286,124
2024-08-04 23:36:00+00:00,30124.432775071215,30128.978728801525,30123.87436278836,30122.93344999969,52.29762074895412,61
2024-08-04 23:37:00+00:00,30124.705234466506,30126.26833076722,30124.353347340842,30125.498716871956,129.26799801211004,58
2024-08-04 23:38:00+00:00,30126.18817817115,30130.154484636532,30124.270928433383,30125.74288609319,76.32229869512634,132
2024-08-04 23:39:00+00:00,30114.912191040767,30117.322197951664,30116.538208043235,30117.126548380133,87.33139384474406,113
2024-08-04 23:40:00+00:00,30125.98255043695,30128.22163054014,30121.8867810926,30125.506384378412,105.29600994749694,92
2024-08-04 23:41:00+00:00,30135.519701405443,30140.136526643644,30130.95509791893,30134.440946930274,128.89171296679808,92
2024-08-04 23:42:00+00:00,30123.08438562284,30124.726680365024,30122.745876354304,30122.043127346507,105.77758226306341,81
2024-08-04 23:43:00+00:00,30138.28283986962,30140.423702719014,30135.540211001382,30135.743574307704,104.62647223493495,119
2024-08-04 23:44:00+00:00,30127.385936093095,30127.083714413468,30122.648106847675,30124.103478782672,85.2803007971,119
2024-08-04 23:45:00+00:00,30115.57759876397,30122.291982586987,30117.396790906234,30115.896844415256,84.9747049857622,126
2024-08-04 23:46:00+00:00,30119.872500648,30121.712326422712,30118.40882212569,30118.912176000737,88.03824533825866,75
2024-08-04 23:47:00+00:00,30128.759258168233,30130.01362504059,30127.561831194544,30131.118335855645,93.93424135864811,117
2024-08-04 23:48:00+00:00,30121.322033996123,30123.140334270323,30117.747976434577,30121.01430434148,93.80560903277231,88
2024-08-04 23:49:00+00:00,30132.39681634665,30135.560667518435,30129.47499302212,30130.577955610188,98.20837319974756,105
2024-08-04 23:50:00+00:00,30124.60315598438,30126.212827820902,30120.569863335688,30123.219484254263,118.28695654234065,94
2024-08-04 23:51:00+00:00,30130.892084175302,30135.74856017182,30128.537761145053,30132.46461570931,119.85776852609052,109
2024-08-04 23:52:00+00:00,30136.032689631862,30138.301143204837,30132.844182798464,30138.761094450518,119.34461451948671,50
2024-08-04 23:53:00+00:00,30155.358685053267,30157.600083844078,30150.121997117443,30155.350594249798,65.14930401740763,57
2024-08-04 23:54:00+00:00,30152.453990261118,30153.78354849364,30148.956885090513,30150.804256877334,115.98250820420218,92
2024-08-04 23:55:00+00:00,30144.554141637487,30149.165527807887,30140.64135756748,30145.206335701492,85.34571127568655,76
2024-08-04 23:56:00+00:00,30145.305307726296,30150.89828981763,30146.3178713547,30146.264649212804,132.73827456288598,67
2024-08-04 23:57:00+00:00,30151.378446648596,30153.559230887775,30147.259854736247,30151.323069598355,47.794505868873394,52
2024-08-04 23:58:00+00:00,30142.465047853915,30143.192888092406,30138.954260525,30142.004305076855,85.80692621530683,78
2024-08-04 23:59:00+00:00,30134.45024156414,30139.610018362113,30132.550310019527,30135.164594858692,123.88498331627495,94
2024-08-05 00:00:00+00:00,30131.45575434894,30132.33227999508,30129.086962266865,30130.267811574904,109.58032935108434,143
2024-08-05 00:01:00+00:00,30122.038184012064,30124.332532664142,30120.14680588096,30121.455853998734,131.19987923787554,64
2024-08-05 00:02:00+00:00,30112.19333836106,30115.845593449772,30106.36573033351,30111.066050168953,101.34570232651927,107
2024-08-05 00:03:00+00:00,30125.28869077935,30126.338607024787,30122.056627779064,30123.35540212595,117.27293233949847,62
2024-08-05 00:04:00+00:00,30094.72812621265,30098.59660033347,30093.38934253569,30094.671078028492,80.81912971918503,74
2024-08-05 00:05:00+00:00,30100.611863255228,30102.71197782223,30095.1445770839,30099.523312234673,106.97602692721128,80
2024-08-05 00:06:00+00:00,30093.505475968683,30097.59813979519,30088.930378327736,30092.877015332124,66.78884573696489,60
2024-08-05 00:07:00+00:00,30099.91124380837,30101.715044913115,30094.909541794594,30101.00670861088,73.74869240183786,115
2024-08-05 00:08:00+00:00,30102.666151807975,30108.20850312296,30100.683401939306,30105.503886847797,110.94535194800163,58
2024-08-05 00:09:00+00:00,30118.560151808146,30118.091631296258,30116.336284764846,30115.964588008563,111.73217859116998,101
2024-08-05 00:10:00+00:00,30123.250525648797,30124.411189485436,30121.511288571386,30123.026245054956,50.43032274266019,134
2024-08-05 00:11:00+00:00,30123.388818301224,30126.701253656345,30119.436747574768,30121.757343227164,81.55360466664204,82
2024-08-05 00:12:00+00:00,30136.421206273335,30137.423095388163,30133.287645115084,30137.022896936694,116.15036336182054,66
2024-08-05 00:13:00+00:00,30132.04335031979,30136.191677228508,30128.602994224224,30131.377253772698,84.94700155160037,148
2024-08-05 00:14:00+00:00,30134.78657324341,30135.02928695593,30131.002576506162,30134.9894364838,126.03380845592905,58
2024-08-05 00:15:00+00:00,30142.351874457938,30146.116391372954,30140.88614601233,30142.64783615072,118.80907840622893,81
2024-08-05 00:16:00+00:00,30132.9609417969,30136.385481956208,30130.220079496637,30134.574380328846,82.08122671149276,107
2024-08-05 00:17:00+00:00,30147.22712075287,30150.23628043997,30146.92294548282,30148.76093616985,110.1523297983542,99
2024-08-05 00:18:00+00:00,30156.496870972805,30158.13782519752,30153.36438896723,30156.184881389796,110.24317965827618,78
2024-08-05 00:19:00+00:00,30145.464882401102,30146.114901763984,30143.379951279396,30144.156744406173,74.04497490611205,77
2024-08-05 00:20:00+00:00,30163.736257130582,30163.854350745856,30160.22136116243,30162.051926833847,102.90033398114512,129
2024-08-05 00:21:00+00:00,30157.324274616734,30161.50999882054,30153.6670828554,30156.410111127392,108.00490882718474,129
2024-08-05 00:22:00+00:00,30167.048420553117,30168.017441466305,30165.250571603505,30166.098555813285,80.88720853366733,147
2024-08-05 00:23:00+00:00,30187.894357038494,30189.549378948836,30185.416552830702,30186.348376232694,96.02628406098464,82
2024-08-05 00:24:00+00:00,30199.917162117603,30202.88362725185,30195.982843952774,30199.714862022705,108.99103525274435,108
2024-08-05 00:25:00+00:00,30194.40993335285,30199.17843666049,30193.54819519187,30195.04457665122,106.77050766838684,84
2024-08-05 00:26:00+00:00,30178.777381971522,30182.095970757884,30176.222272022882,30176.998790473994,84.86660814314813,83
2024-08-05 00:27:00+00:00,30175.193892425414,30177.81241082969,30171.02760596769,30174.725069610857,89.38172793189425,148
2024-08-05 00:28:00+00:00,30175.67612281871,30177.65718825278,30172.658200058675,30174.79868290578,123.59200088057892,109
2024-08-05 00:29:00+00:00,30181.668242272255,30184.0778584025,30180.6381407366,30179.62208976297,117.77728949703153,63
2024-08-05 00:30:00+00:00,30175.979027876558,30175.098020504953,30173.228442633244,30175.257888662723,107.86939125950835,105
2024-08-05 00:31:00+00:00,30176.24343028444,30179.541741974692,30172.72625903789,30176.405467307373,81.75909894347463,149
2024-08-05 00:32:00+00:00,30167.388136491096,30170.299818973075,30162.969856223797,30166.241043025966,81.17799832034943,115
2024-08-05 00:33:00+00:00,30162.88312244437,30167.483048071026,30160.34076517077,30164.240842959756,102.46450789625693,63
2024-08-05 00:34:00+00:00,30155.052594379693,30160.0446906229,30152.31179385596,30155.98071404132,126.63162627865165,114
2024-08-05 00:35:00+00:00,30147.252274194205,30150.144504412678,30146.969848873578,30147.801135776033,123.434924084549,83
2024-08-05 00:36:00+00:00,30134.67754291089,30137.526215669222,30129.588516906555,30134.35227527475,106.55879203711226,133
2024-08-05 00:37:00+00:00,30134.896700186033,30134.54213884444,30129.94814035729,30134.96597147316,107.56191640650454,111
2024-08-05 00:38:00+00:00,30128.94399509124,30130.80675867557,30123.752567020092,30128.577558570832,67.84136908045902,147
2024-08-05 00:39:00+00:00,30112.83626411151,30118.46475355546,30112.198185901303,30113.893065402277,129.89763416460875,122
2024-08-05 00:40:00+00:00,30106.66942729757,30109.037879932883,30104.714889578507,30107.95831411545,78.6818759181526,145
2024-08-05 00:41:00+00:00,30122.467727558404,30123.689337406977,30119.651566000284,30123.104862431454,67.19241636306205,129
2024-08-05 00:42:00+00:00,30142.515677369563,30144.630333398716,30137.675210939353,30141.77782056158,69.4904209460951,75
2024-08-05 00:43:00+00:00,30149.104678718173,30150.950237385274,30144.591972974573,30147.638374290545,86.06700039246931,131
2024-08-05 00:44:00+00:00,30143.15386550824,30148.046034471783,30140.330039623226,30144.40896092679,77.79183684330037,58
2024-08-05 00:45:00+00:00,30152.924566621576,30154.93633151485,30150.191631562542,30154.20795762787,109.2209437320416,81
2024-08-05 00:46:00+00:00,30137.806492245087,30143.59047671601,30136.95078825327,30139.571783308453,78.13116221284595,145
2024-08-05 00:47:00+00:00,30145.86364197325,30144.37614660016,30142.372492120776,30144.847341770364,93.86150946758342,113
2024-08-05 00:48:00+00:00,30130.62184637477,30133.193109023046,30127.774248565343,30130.017856007787,111.63762028568324,115
2024-08-05 00:49:00+00:00,30133.530739053145,30135.763975602462,30129.67831170868,30132.851934695627,126.4081530902084,92
2024-08-05 00:50:00+00:00,30131.94040233446,30131.705630968547,30127.8284101205,30133.545526689246,72.75144093569395,52
2024-08-05 00:51:00+00:00,30144.61291787822,30147.43599306451,30142.184179642227,30143.282325520853,125.94481008526925,113
2024-08-05 00:52:00+00:00,30142.50060965289,30145.62730819419,30140.061158310316,30143.84220691162,92.05106630182966,130
2024-08-05 00:53:00+00:00,30140.24332281668,30140.13931936751,30134.542788216684,30138.556298329757,101.82843192338112,104
2024-08-05 00:54:00+00:00,30149.588246426483,30154.206241939355,30146.116681272288,30148.340800866,92.29772154932112,130
2024-08-05 00:55:00+00:00,30151.329115949673,30154.41666504931,30150.361722654423,30152.441270049392,106.63475679724607,112
2024-08-05 00:56:00+00:00,30152.66661140199,30155.79517776495,30151.1986635507,30150.160601145923,78.04590524373445,118
2024-08-05 00:57:00+00:00,30153.255472705045,30157.748917280238,30150.782956132127,30151.33101835397,126.95942986445675,54
2024-08-05 00:58:00+00:00,30153.16094309817,30155.56482386162,30152.466079353184,30153.277614944527,51.26030033495243,134
2024-08-05 00:59:00+00:00,30153.32057507153,30153.31712577621,30150.954878400502,30154.088317473324,151.83624366710276,110
2024-08-05 01:00:00+00:00,30136.395665823704,30139.410833357157,30135.750728591596,30138.954413285093,98.75643467819748,119
2024-08-05 01:01:00+00:00,30126.06084657893,30129.134953967794,30122.33030805685,30126.516291127118,108.72464515731274,130
2024-08-05 01:02:00+00:00,30115.341798687048,30117.849046702577,30115.01084664458,30117.577180003467,81.8114016045632,105
2024-08-05 01:03:00+00:00,30100.904382066055,30102.517938157554,30099.42656254137,30101.938916400988,95.43434327641322,124
2024-08-05 01:04:00+00:00,30107.614766250284,30106.340233143153,30105.832092984863,30105.85244590072,145.13142226212491,76
2024-08-05 01:05:00+00:00,30098.41120462802,30099.89645665225,30096.230653325638,30099.856548293406,77.57257794224124,76
2024-08-05 01:06:00+00:00,30114.76385654624,30114.663301163277,30111.685754354854,30113.583147580503,112.37047696041618,76
2024-08-05 01:07:00+00:00,30104.395800140242,30107.61742368024,30106.196921864677,30108.908307919224,91.44354701921918,109
2024-08-05 01:08:00+00:00,30096.683161779263,30100.96392656173,30093.859453074252,30096.890252634777,103.40020155342582,149
2024-08-05 01:09:00+00:00,30100.192952922273,30103.449702234317,30096.113878723245,30098.00582549609,136.64904411375312,70
2024-08-05 01:10:00+00:00,30083.43209308917,30083.51506596014,30077.729140193824,30081.52712045283,68.71915788980326,80
2024-08-05 01:11:00+00:00,30078.302509058398,30079.862962496347,30073.239648135852,30079.402479064185,104.79801942530707,139
2024-08-05 01:12:00+00:00,30087.25400133146,30089.101002548316,30082.344445427887,30086.85288391448,115.10790321086743,98
2024-08-05 01:13:00+00:00,30090.3003660646,30095.075176600767,30089.173520173696,30090.49293159595,109.97872032411736,120
2024-08-05 01:14:00+00:00,30100.75018293048,30102.699580413606,30097.39274681774,30101.892400768564,77.56147009028584,93
2024-08-05 01:15:00+00:00,30103.623076451542,30107.43174003786,30098.71900861306,30102.364466844556,138.56084836110512,91
2024-08-05 01:16:00+00:00,30102.72832258063,30107.174077506246,30101.84980806442,30101.854697194183,120.87226763660615,110
2024-08-05 01:17:00+00:00,30102.054139031283,30102.56300912527,30100.02575970608,30101.53532232132,55.814086233567764,66
2024-08-05 01:18:00+00:00,30102.72782970926,30106.49966364919,30100.552653451614,30104.009720114114,107.58153898376689,128
2024-08-05 01:19:00+00:00,30097.983842842084,30100.42806519649,30096.208746452834,30100.824819929643,105.76434193656274,64
2024-08-05 01:20:00+00:00,30104.17589477969,30107.881188356012,30105.218301476336,30105.126381664417,78.59034538463108,119
2024-08-05 01:21:00+00:00,30101.99887590027,30103.66321806535,30099.204923849866,30100.7163764882,98.16723759769299,110
2024-08-05 01:22:00+00:00,30101.098121952204,30104.683117321576,30097.065544318782,30100.38579242896,85.10095592441355,68
2024-08-05 01:23:00+00:00,30102.178115019542,30104.681432412242,30100.195050072725,30101.197166244496,96.38244892990225,119
2024-08-05 01:24:00+00:00,30074.842673505973,30079.22660472046,30072.992208431682,30075.38192743003,86.94197067780209,75
2024-08-05 01:25:00+00:00,30074.083480804755,30073.48895669549,30070.886354445953,30073.609557941523,113.75548299283594,124
2024-08-05 01:26:00+00:00,30065.518306905084,30068.117632200505,30061.858964092422,30067.258856159726,121.35242386043981,103
2024-08-05 01:27:00+00:00,30091.908946066527,30094.38925028274,30087.320357137334,30090.405859504655,105.45984294478707,110
2024-08-05 01:28:00+00:00,30103.24999891366,30107.62722213949,30101.192503178103,30104.164768254046,128.82524154129584,121
2024-08-05 01:29:00+00:00,30095.43684301153,30099.48425909618,30090.520814104195,30094.608598263312,46.66265847677012,144
2024-08-05 01:30:00+00:00,30094.822219940634,30096.89969547558,30090.43713273529,30093.86234267614,130.82882130818697,54
2024-08-05 01:31:00+00:00,30100.44460569566,30104.946709223703,30096.489974024313,30102.622117560157,69.6148399967178,109
2024-08-05 01:32:00+00:00,30109.29389051221,30114.321459393766,30106.623029591516,30108.89180077208,97.93768419535914,108
2024-08-05 01:33:00+00:00,30120.622021120565,30125.71426855922,30116.409646245364,30119.12496191638,90.56343845276427,118
2024-08-05 01:34:00+00:00,30107.67289720181,30107.507766566094,30104.219561879585,30108.533390516626,125.32162709139925,130
2024-08-05 01:35:00+00:00,30093.31429738379,30095.032136308997,30090.849779422984,30092.736514407505,80.85943216157276,52
2024-08-05 01:36:00+00:00,30111.717810333234,30114.294349241234,30108.6367632424,30113.265307113994,87.9476232035921,137
2024-08-05 01:37:00+00:00,30112.772201842097,30116.25958143618,30108.275885614705,30110.726126013196,127.2771483162975,88
2024-08-05 01:38:00+00:00,30111.078264967226,30111.903967626735,30109.339593657613,30110.672660334025,146.58792221393918,100
2024-08-05 01:39:00+00:00,30111.39469041393,30114.254109837166,30107.291313473845,30110.613916452534,76.45236626967566,103
2024-08-05 01:40:00+00:00,30109.632639254083,30110.388075279414,30108.316608239526,30110.466193775414,93.4890565601427,99
2024-08-05 01:41:00+00:00,30125.203425046075,30128.050278497998,30120.086162948806,30126.232505114443,120.49169824294809,142
2024-08-05 01:42:00+00:00,30130.757795934212,30134.480769918064,30126.543186408504,30131.344037183313,77.3617703366401,70
2024-08-05 01:43:00+00:00,30120.34008051117,30125.367751765643,30117.002669068654,30120.196225335792,104.59620328678152,61
2024-08-05 01:44:00+00:00,30127.08521807729,30130.24352953698,30123.171779137974,30127.290262996343,95.32049867884682,74
2024-08-05 01:45:00+00:00,30110.949418919077,30113.371379317945,30109.23951338907,30113.518908315462,87.68623126275337,75
2024-08-05 01:46:00+00:00,30108.067737962978,30109.518183593173,30106.127522570565,30108.09835707105,95.66507625234608,54
2024-08-05 01:47:00+00:00,30104.284892456377,30109.706070527303,30104.585872530915,30103.858221250768,74.27123580839176,101
2024-08-05 01:48:00+00:00,30107.063185470837,30107.778195509578,30103.091091755585,30104.364839253347,124.74789507609043,80
2024-08-05 01:49:00+00:00,30113.2804441353,30118.544348672287,30111.044796118997,30113.172990429597,115.78023797187973,83
2024-08-05 01:50:00+00:00,30115.362433889146,30120.473253057567,30112.867021306913,30116.74488315754,94.47432824089384,56
2024-08-05 01:51:00+00:00,30127.810294002564,30127.39640816317,30124.879895770602,30127.258775193968,119.64575337862317,126
2024-08-05 01:52:00+00:00,30112.383428191188,30116.69719445471,30111.918769618296,30111.625526317937,77.51416066715971,149
2024-08-05 01:53:00+00:00,30124.684790184467,30128.94146074452,30121.926036728615,30124.81802323005,80.83367890573786,53
2024-08-05 01:54:00+00:00,30131.906776968182,30136.876714905604,30130.854522747104,30133.0613090093,96.10844331027285,63
2024-08-05 01:55:00+00:00,30129.67333227927,30132.765487225268,30127.470136347743,30130.370486494845,107.33277458765012,99
2024-08-05 01:56:00+00:00,30134.99126053454,30139.28302512341,30132.307546338146,30134.464721620534,77.11577397587496,81
2024-08-05 01:57:00+00:00,30150.447086431224,30151.261053141217,30144.8788757451,30149.019881639335,130.68160186644798,116
2024-08-05 01:58:00+00:00,30141.02522179908,30142.777428365356,30139.728434913064,30140.984410832287,66.28914111800091,125
2024-08-05 01:59:00+00:00,30148.854005336714,30149.019947342345,30143.978407888964,30147.84786688515,115.479918389035,62
2024-08-05 02:00:00+00:00,30141.635570252634,30142.180188971928,30135.53624809809,30140.18844365557,120.83232199728003,111
2024-08-05 02:01:00+00:00,30150.923692588225,30152.031298156697,30146.36754266307,30150.561991797367,71.7730838815238,138
2024-08-05 02:02:00+00:00,30136.82907711344,30140.6409746253,30135.908217543325,30135.675692663626,106.20125685495223,114
2024-08-05 02:03:00+00:00,30137.522157983367,30139.43693150167,30134.63282700088,30136.632491229077,113.07423133102242,89
2024-08-05 02:04:00+00:00,30148.84864807913,30152.65792073975,30146.76501538477,30148.329884499675,116.85826761175385,131
2024-08-05 02:05:00+00:00,30150.391173481396,30151.183073228043,30144.167049325417,30147.999350571303,99.32046325672819,91
2024-08-05 02:06:00+00:00,30158.267494241136,30159.042134936793,30153.666049937656,30158.133860453087,85.8204899649659,123
2024-08-05 02:07:00+00:00,30161.70283172926,30162.167319453132,30158.97088110222,30161.77214382962,109.1634064500923,110
2024-08-05 02:08:00+00:00,30164.863620952998,30169.780734285094,30164.55782624565,30165.175766490545,89.302019284353,62
2024-08-05 02:09:00+00:00,30175.78082479675,30177.86895766056,30173.464165922105,30174.11706998823,107.58100289554628,77
2024-08-05 02:10:00+00:00,30177.439595608557,30182.48027335704,30175.610175736656,30177.871578807066,96.550838769781,122
2024-08-05 02:11:00+00:00,30178.4584192278,30182.702494248657,30174.518135669,30177.824012007684,55.3779026652558,53
2024-08-05 02:12:00+00:00,30184.105528846176,30183.744646188086,30180.518902249827,30181.36362814269,86.92356633126842,51
2024-08-05 02:13:00+00:00,30161.65623261358,30162.282368107608,30160.045085875783,30159.349884288324,81.88180031893222,102
2024-08-05 02:14:00+00:00,30178.113500317235,30177.137682594705,30175.58794451615,30176.379138291588,97.55990573008471,117
2024-08-05 02:15:00+00:00,30184.788030564298,30187.64191974137,30183.13421812978,30183.557904429425,104.39066615968166,87
2024-08-05 02:16:00+00:00,30179.130631152137,30182.547330691516,30178.087019869632,30180.31876447938,77.46898411244341,89
2024-08-05 02:17:00+00:00,30187.568922096256,30187.99484445811,30185.159877412603,30186.594680289058,100.51818939431146,60
2024-08-05 02:18:00+00:00,30188.326895274186,30188.87898699431,30184.171847337286,30189.15357933311,88.88316121994315,133
2024-08-05 02:19:00+00:00,30195.749034726185,30198.768859144646,30194.905881775077,30195.350937917257,143.04209113894848,55
2024-08-05 02:20:00+00:00,30204.434136589258,30206.300142235355,30201.885819239276,30206.863361113996,105.2314602575825,135
2024-08-05 02:21:00+00:00,30200.920173435457,30206.019920255098,30202.672773750044,30204.96484546076,102.85250230769613,56
2024-08-05 02:22:00+00:00,30214.58954013828,30220.98083459905,30214.511386005528,30215.730051798215,102.08294276280068,138
2024-08-05 02:23:00+00:00,30209.54235619632,30210.118960854044,30205.471513545705,30210.44757144123,94.84818294648537,131
2024-08-05 02:24:00+00:00,30218.52506959155,30220.68644143398,30213.992448482186,30216.882416006156,82.89182751235447,99
2024-08-05 02:25:00+00:00,30231.052486822337,30232.40013380399,30229.42666980933,30230.344119586665,87.96696551275566,81
2024-08-05 02:26:00+00:00,30231.594571626363,30233.39239598206,30229.32300733398,30231.757381342577,88.11489533728938,116
2024-08-05 02:27:00+00:00,30232.224628789456,30235.82281797805,30229.6189294475,30231.895937860012,72.69780982055727,139
2024-08-05 02:28:00+00:00,30248.233699516088,30250.388637027023,30244.012306976154,30247.452797974154,77.36791782163202,125
2024-08-05 02:29:00+00:00,30246.844285703606,30250.029452609768,30244.709172607847,30245.37600699006,53.14291466064408,93
2024-08-05 02:30:00+00:00,30248.949234971828,30254.662971004254,30246.162544404353,30249.01935917608,98.82356412861218,140
2024-08-05 02:31:00+00:00,30267.390303672088,30269.186522894666,30266.392200529335,30266.426041167208,125.24387898188468,62
2024-08-05 02:32:00+00:00,30295.447068114227,30298.13236950604,30291.89281159111,30296.026270677154,95.46005940370833,59
2024-08-05 02:33:00+00:00,30287.35614424207,30292.587985598166,30283.33502881403,30287.478950315075,95.49365692910297,102
2024-08-05 02:34:00+00:00,30304.707899158566,30306.08651385489,30303.964076683347,30305.132269390077,93.23811812290553,137
2024-08-05 02:35:00+00:00,30298.05770204645,30301.29764509022,30295.787389425546,30296.471091281226,86.95819596063791,139
2024-08-05 02:36:00+00:00,30308.77579077741,30313.355631616327,30307.32081906274,30311.249807740118,104.15477308029573,126
2024-08-05 02:37:00+00:00,30313.95771201317,30318.13630952995,30312.65450759261,30312.48878139588,104.60361927066512,124
2024-08-05 02:38:00+00:00,30327.142260229495,30331.770463402543,30324.405176880267,30327.528031467325,77.33923417606164,74
2024-08-05 02:39:00+00:00,30336.717057220696,30343.04043917511,30336.25706764973,30337.11167406501,83.82121928339426,50
2024-08-05 02:40:00+00:00,30331.19818639711,30332.951820374834,30325.963757004334,30328.0207372095,112.13394877704361,101
2024-08-05 02:41:00+00:00,30341.52876661842,30344.18682940278,30337.220526380082,30341.91642174584,115.86201442024576,108
2024-08-05 02:42:00+00:00,30348.29966873628,30352.290842594044,30346.640538122647,30348.534706252944,93.33099974798336,99
2024-08-05 02:43:00+00:00,30368.345204591496,30370.64266959112,30366.11002430373,30366.434336689093,122.06996877909653,82
2024-08-05 02:44:00+00:00,30354.058632126336,30353.318411105476,30351.047495294348,30351.439042378246,117.05855507091087,64
